"Exact.Site","Month_Year","Order","BIN","Abundnace","PM2.5","n_smoke","precipitation_accumulation_mm","max_relative_humidity_mean","min_relative_humidity_mean","max_air_temperature_mean_K","wind_speed_ms_mean"
"ABUCR","Apr-23","Hymenoptera","BOLD:AAN7734",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AAN7832",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AAN7866",4,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AAN7867",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AAN7942",11,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AAU8466",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABV2712",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABY2750",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABY2972",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABY3237",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABY3454",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABZ2829",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ABZ3869",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACA2316",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACA3323",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACA3620",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACA3961",7,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACA6081",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACB0692",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACF2683",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACG6304",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACI2682",3,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACI3145",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACJ0683",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACJ1285",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACJ2942",3,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACK0271",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACK1888",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACL1509",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACL2956",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACL6372",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACL6419",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACL9605",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACN0338",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACN4307",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACN5136",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACN8396",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACO0395",10,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACP6566",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACP7710",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACP8924",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACY3138",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACY5532",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ACY5628",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ADD1285",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ADJ3878",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:ADZ8837",3,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AEA7158",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AER2513",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AES6616",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AES7186",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFB0042",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFB5816",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ1448",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ2394",13,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ2784",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ5375",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ7192",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ7378",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ8415",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFJ9228",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK4237",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK5494",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK6096",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK6833",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK8895",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFK9988",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFL0713",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFL1240",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFL3592",9,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFM3483",5,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFM9134",4,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFN3600",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFN4432",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFN7275",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFO0646",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFO7551",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFO8362",4,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFO8395",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFP1359",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFP3541",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFP3716",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFP7397",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ0155",3,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ2189",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ2575",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ3254",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ4507",10,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ4566",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ4716",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ5557",9,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ5831",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ6245",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ6321",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ6539",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ7109",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ7450",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ7992",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ8031",6,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ8230",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ9061",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ9414",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ9835",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFQ9930",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR0115",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR1743",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR2095",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR3133",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR3135",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR3611",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR3981",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR4126",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR4237",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR4721",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR5596",9,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR6328",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR6553",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR6996",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR7171",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFR8273",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFS8635",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFT0022",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFT0794",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFT6029",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AFT9408",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AGG3399",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AGQ0773",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Hymenoptera","BOLD:AGR4167",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAA5671",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAB7325",6,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAD9766",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAF0914",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAH4366",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAH4772",4,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAH4833",6,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AAZ0757",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW3054",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW3056",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW8307",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW8313",3,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW8320",25,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABW8328",2,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABX4298",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABX4309",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABZ5815",4,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:ABZ9343",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AFO0889",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AFR1470",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AFR3758",6,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Apr-23","Lepidoptera","BOLD:AFR4790",1,13,0,0,58.05,15.35,283.5625,2.5
"ABUCR","Aug-23","Coleoptera","BOLD:AAH0383",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AAN5990",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AAN6227",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AAQ2459",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:ABX0641",6,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:ABX2492",5,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:ACN5553",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:ACN8612",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AFA8280",12,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AFJ5567",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AFR9010",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AFS7891",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Coleoptera","BOLD:AGA7560",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAA2291",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAA3453",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAC2855",4,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAF7101",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG1734",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG2322",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG2327",4,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG2485",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG3233",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG3285",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG3286",10,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG3311",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG6485",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG7042",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAG9699",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH3032",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH3035",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH3105",33,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH3662",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH4144",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH4147",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH4168",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH7157",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH7159",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAH9692",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAJ7592",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAN5033",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAN5417",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAN8579",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAP3579",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAP3797",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAP5159",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAP5230",26,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAP6417",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAV5174",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAZ3925",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:AAZ4770",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABV3160",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX0885",42,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX0889",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX0891",65,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX1187",5,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX1424",5,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX1425",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX1427",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX2268",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX8128",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX8327",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX8332",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX8434",13,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX9090",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX9432",6,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABX9644",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY0009",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY0010",4,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY0187",7,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY0650",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY1247",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABY3182",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABZ0694",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ABZ3963",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACA1199",4,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACA9973",7,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACC6363",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACF7348",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACH1182",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACI8876",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ3194",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9347",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9349",3,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9423",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9457",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9537",5,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9614",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9667",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9761",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACJ9980",2,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACK0257",4,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACK1384",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACK1551",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACK1910",1,11,3,0,41.2625,11.55,295.425,3.5875
"ABUCR","Aug-23","Diptera","BOLD:ACK3582",30,11,3,0,41.2625,11.55,295.425,3.5875
